row,cfu,_1,to1,bw_up,olt1
59.U9,RETAIL,9,CGW*.BDS,0.009,OLT04**LKI*5
59.U10,RETAIL,10,CGW2*.BTC,0.009,OLT04**LKI*5
59.U11,RETAIL,11,CGW*.BDS,0.009,OLT04**LKI*5
59.U12,RETAIL,12,CGW2*.BTC,0.009,OLT04**LKI*5
59.U13,RETAIL,13,CGW*.BDS,0.009,OLT04**LKI*5
59.U14,RETAIL,14,CGW*.MDO,0.009,OLT04**LKI*5
59.U15,RETAIL,15,CGW*.PNK,0.009,OLT04**LKI*5
59.U16,RETAIL,16,TEL#_CGW2*.BDS,0.009,OLT04**LKI*5
59.U17,RETAIL,17,TEL#_CGW2**BDS,0.009,OLT04**LKI*5
59.U18,RETAIL,18,TEL#_CGW*.BDS,0.009,OLT04**LKI*5
59.U19,RETAIL,19,CGW2*.BTC,0.009,OLT04**LKI*5
59.U20,RETAIL,20,CGW*.BDS,0.009,OLT04**LKI*5
59.U21,RETAIL,21,CGW2*.BTC,0.009,OLT04**LKI*5
59.U22,RETAIL,22,CGW*.BDS,0.009,OLT04**LKI*5
59.U23,RETAIL,23,CGW2*.BTC,0.009,OLT04**LKI*5
59.U24,RETAIL,24,CGW*.BDS,0.009,OLT04**LKI*5
59.U25,RETAIL,25,CGW2*.BTC,0.009,OLT04**LKI*5
59.U26,RETAIL,26,CGW*.BDS,0.009,OLT04**LKI*5
59.U27,EBIS,27,CGW2*.BTC,0.017999999,OLT04**LKI*5
59.U28,EBIS,28,CGW*.BDS,0.017999999,OLT04**LKI*5
59.U29,WHOLESALE,29,CGW*.BDS,0.027000001,OLT04**LKI*5
59.U30,WHOLESALE,30,CGW*.MDO,0.027000001,OLT04**LKI*5
59.U31,MOBILE,31,CGW*.BDS,0.035999998,OLT04**LKI*5
59.U32,MOBILE,32,CGW*.MDO,0.035999998,OLT04**LKI*5
59.U33,RETAIL,33,CNGoogle,0.009,OLT04**LKI*5
59.U34,RETAIL,34,CNFacebook,0.009,OLT04**LKI*5
59.U35,RETAIL,35,CNNetflix,0.009,OLT04**LKI*5
59.U36,RETAIL,36,CNConversant,0.009,OLT04**LKI*5
59.U37,EBIS,37,CNGoogle,0.009,OLT04**LKI*5
59.U38,EBIS,38,CNFacebook,0.009,OLT04**LKI*5
59.U39,EBIS,39,CNNetflix,0.009,OLT04**LKI*5
59.U40,EBIS,40,CNConversant,0.009,OLT04**LKI*5
59.U41,WHOLESALE,41,CNGoogle,0.009,OLT04**LKI*5
59.U42,WHOLESALE,42,CNFacebook,0.009,OLT04**LKI*5
59.U43,WHOLESALE,43,CNNetflix,0.009,OLT04**LKI*5
59.U44,WHOLESALE,44,CNConversant,0.009,OLT04**LKI*5
59.U45,MOBILE,45,CNGoogle,0.017999999,OLT04**LKI*5
59.U46,MOBILE,46,CNFacebook,0.017999999,OLT04**LKI*5
59.U47,MOBILE,47,CNNetflix,0.017999999,OLT04**LKI*5
59.U48,MOBILE,48,CNConversant,0.017999999,OLT04**LKI*5
59.U49,RETAIL,49,CNIptv,0.012,OLT04**LKI*5
59.U50,EBIS,50,CNIptv,0.012,OLT04**LKI*5
60.U1,RETAIL,1,CGW2*.BTC,0.021,OLT04**SMP*2BLO
60.U2,RETAIL,2,CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U3,RETAIL,3,CGW*.MDO,0.021,OLT04**SMP*2BLO
60.U4,RETAIL,4,CGW*.PNK,0.021,OLT04**SMP*2BLO
60.U5,RETAIL,5,TEL#_CGW2*.BDS,0.021,OLT04**SMP*2BLO
60.U6,RETAIL,6,TEL#_CGW2**BDS,0.021,OLT04**SMP*2BLO
60.U7,RETAIL,7,TEL#_CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U8,RETAIL,8,CGW2*.BTC,0.021,OLT04**SMP*2BLO
60.U9,RETAIL,9,CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U10,RETAIL,10,CGW2*.BTC,0.021,OLT04**SMP*2BLO
60.U11,RETAIL,11,CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U12,RETAIL,12,CGW2*.BTC,0.021,OLT04**SMP*2BLO
60.U13,RETAIL,13,CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U14,RETAIL,14,CGW*.MDO,0.021,OLT04**SMP*2BLO
60.U15,RETAIL,15,CGW*.PNK,0.021,OLT04**SMP*2BLO
60.U16,RETAIL,16,TEL#_CGW2*.BDS,0.021,OLT04**SMP*2BLO
60.U17,RETAIL,17,TEL#_CGW2**BDS,0.021,OLT04**SMP*2BLO
60.U18,RETAIL,18,TEL#_CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U19,RETAIL,19,CGW2*.BTC,0.021,OLT04**SMP*2BLO
60.U20,RETAIL,20,CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U21,RETAIL,21,CGW2*.BTC,0.021,OLT04**SMP*2BLO
60.U22,RETAIL,22,CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U23,RETAIL,23,CGW2*.BTC,0.021,OLT04**SMP*2BLO
60.U24,RETAIL,24,CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U25,RETAIL,25,CGW2*.BTC,0.021,OLT04**SMP*2BLO
60.U26,RETAIL,26,CGW*.BDS,0.021,OLT04**SMP*2BLO
60.U27,EBIS,27,CGW2*.BTC,0.041999999,OLT04**SMP*2BLO
60.U28,EBIS,28,CGW*.BDS,0.041999999,OLT04**SMP*2BLO
60.U29,WHOLESALE,29,CGW*.BDS,0.063000001,OLT04**SMP*2BLO
60.U30,WHOLESALE,30,CGW*.MDO,0.063000001,OLT04**SMP*2BLO
60.U31,MOBILE,31,CGW*.BDS,0.083999999,OLT04**SMP*2BLO
60.U32,MOBILE,32,CGW*.MDO,0.083999999,OLT04**SMP*2BLO
60.U33,RETAIL,33,CNGoogle,0.021,OLT04**SMP*2BLO
60.U34,RETAIL,34,CNFacebook,0.021,OLT04**SMP*2BLO
60.U35,RETAIL,35,CNNetflix,0.021,OLT04**SMP*2BLO
60.U36,RETAIL,36,CNConversant,0.021,OLT04**SMP*2BLO
60.U37,EBIS,37,CNGoogle,0.021,OLT04**SMP*2BLO
60.U38,EBIS,38,CNFacebook,0.021,OLT04**SMP*2BLO
60.U39,EBIS,39,CNNetflix,0.021,OLT04**SMP*2BLO
60.U40,EBIS,40,CNConversant,0.021,OLT04**SMP*2BLO
60.U41,WHOLESALE,41,CNGoogle,0.021,OLT04**SMP*2BLO
60.U42,WHOLESALE,42,CNFacebook,0.021,OLT04**SMP*2BLO
60.U43,WHOLESALE,43,CNNetflix,0.021,OLT04**SMP*2BLO
60.U44,WHOLESALE,44,CNConversant,0.021,OLT04**SMP*2BLO
60.U45,MOBILE,45,CNGoogle,0.041999999,OLT04**SMP*2BLO
60.U46,MOBILE,46,CNFacebook,0.041999999,OLT04**SMP*2BLO
60.U47,MOBILE,47,CNNetflix,0.041999999,OLT04**SMP*2BLO
60.U48,MOBILE,48,CNConversant,0.041999999,OLT04**SMP*2BLO
60.U49,RETAIL,49,CNIptv,0.028000001,OLT04**SMP*2BLO
60.U50,EBIS,50,CNIptv,0.028000001,OLT04**SMP*2BLO
61.U1,RETAIL,1,CGW2*.BTC,0,OLT05**DMO*3
61.U2,RETAIL,2,CGW*.BDS,0,OLT05**DMO*3
61.U3,RETAIL,3,CGW*.MDO,0,OLT05**DMO*3
61.U4,RETAIL,4,CGW*.PNK,0,OLT05**DMO*3
61.U5,RETAIL,5,TEL#_CGW2*.BDS,0,OLT05**DMO*3
61.U6,RETAIL,6,TEL#_CGW2**BDS,0,OLT05**DMO*3
61.U7,RETAIL,7,TEL#_CGW*.BDS,0,OLT05**DMO*3
61.U8,RETAIL,8,CGW2*.BTC,0,OLT05**DMO*3
61.U9,RETAIL,9,CGW*.BDS,0,OLT05**DMO*3
61.U10,RETAIL,10,CGW2*.BTC,0,OLT05**DMO*3
61.U11,RETAIL,11,CGW*.BDS,0,OLT05**DMO*3
61.U12,RETAIL,12,CGW2*.BTC,0,OLT05**DMO*3
61.U13,RETAIL,13,CGW*.BDS,0,OLT05**DMO*3
61.U14,RETAIL,14,CGW*.MDO,0,OLT05**DMO*3
61.U15,RETAIL,15,CGW*.PNK,0,OLT05**DMO*3
61.U16,RETAIL,16,TEL#_CGW2*.BDS,0,OLT05**DMO*3
61.U17,RETAIL,17,TEL#_CGW2**BDS,0,OLT05**DMO*3
61.U18,RETAIL,18,TEL#_CGW*.BDS,0,OLT05**DMO*3
61.U19,RETAIL,19,CGW2*.BTC,0,OLT05**DMO*3
61.U20,RETAIL,20,CGW*.BDS,0,OLT05**DMO*3
61.U21,RETAIL,21,CGW2*.BTC,0,OLT05**DMO*3
61.U22,RETAIL,22,CGW*.BDS,0,OLT05**DMO*3
61.U23,RETAIL,23,CGW2*.BTC,0,OLT05**DMO*3
61.U24,RETAIL,24,CGW*.BDS,0,OLT05**DMO*3
61.U25,RETAIL,25,CGW2*.BTC,0,OLT05**DMO*3
61.U26,RETAIL,26,CGW*.BDS,0,OLT05**DMO*3
61.U27,EBIS,27,CGW2*.BTC,0,OLT05**DMO*3
61.U28,EBIS,28,CGW*.BDS,0,OLT05**DMO*3
61.U29,WHOLESALE,29,CGW*.BDS,0,OLT05**DMO*3
61.U30,WHOLESALE,30,CGW*.MDO,0,OLT05**DMO*3
61.U31,MOBILE,31,CGW*.BDS,0,OLT05**DMO*3
61.U32,MOBILE,32,CGW*.MDO,0,OLT05**DMO*3
61.U33,RETAIL,33,CNGoogle,0,OLT05**DMO*3
61.U34,RETAIL,34,CNFacebook,0,OLT05**DMO*3
61.U35,RETAIL,35,CNNetflix,0,OLT05**DMO*3
61.U36,RETAIL,36,CNConversant,0,OLT05**DMO*3
61.U37,EBIS,37,CNGoogle,0,OLT05**DMO*3
61.U38,EBIS,38,CNFacebook,0,OLT05**DMO*3
61.U39,EBIS,39,CNNetflix,0,OLT05**DMO*3
61.U40,EBIS,40,CNConversant,0,OLT05**DMO*3
61.U41,WHOLESALE,41,CNGoogle,0,OLT05**DMO*3
61.U42,WHOLESALE,42,CNFacebook,0,OLT05**DMO*3
61.U43,WHOLESALE,43,CNNetflix,0,OLT05**DMO*3
61.U44,WHOLESALE,44,CNConversant,0,OLT05**DMO*3
61.U45,MOBILE,45,CNGoogle,0,OLT05**DMO*3
61.U46,MOBILE,46,CNFacebook,0,OLT05**DMO*3
61.U47,MOBILE,47,CNNetflix,0,OLT05**DMO*3
61.U48,MOBILE,48,CNConversant,0,OLT05**DMO*3
61.U49,RETAIL,49,CNIptv,0,OLT05**DMO*3
61.U50,EBIS,50,CNIptv,0,OLT05**DMO*3
62.U1,RETAIL,1,CGW2*.BTC,0.01,OLT05**LKI*5
62.U2,RETAIL,2,CGW*.BDS,0.01,OLT05**LKI*5
62.U3,RETAIL,3,CGW*.MDO,0.01,OLT05**LKI*5
62.U4,RETAIL,4,CGW*.PNK,0.01,OLT05**LKI*5
62.U5,RETAIL,5,TEL#_CGW2*.BDS,0.01,OLT05**LKI*5
62.U6,RETAIL,6,TEL#_CGW2**BDS,0.01,OLT05**LKI*5
62.U7,RETAIL,7,TEL#_CGW*.BDS,0.01,OLT05**LKI*5
62.U8,RETAIL,8,CGW2*.BTC,0.01,OLT05**LKI*5
62.U9,RETAIL,9,CGW*.BDS,0.01,OLT05**LKI*5
62.U10,RETAIL,10,CGW2*.BTC,0.01,OLT05**LKI*5
62.U11,RETAIL,11,CGW*.BDS,0.01,OLT05**LKI*5
62.U12,RETAIL,12,CGW2*.BTC,0.01,OLT05**LKI*5
62.U13,RETAIL,13,CGW*.BDS,0.01,OLT05**LKI*5
62.U14,RETAIL,14,CGW*.MDO,0.01,OLT05**LKI*5
62.U15,RETAIL,15,CGW*.PNK,0.01,OLT05**LKI*5
62.U16,RETAIL,16,TEL#_CGW2*.BDS,0.01,OLT05**LKI*5
62.U17,RETAIL,17,TEL#_CGW2**BDS,0.01,OLT05**LKI*5
62.U18,RETAIL,18,TEL#_CGW*.BDS,0.01,OLT05**LKI*5
62.U19,RETAIL,19,CGW2*.BTC,0.01,OLT05**LKI*5
62.U20,RETAIL,20,CGW*.BDS,0.01,OLT05**LKI*5
62.U21,RETAIL,21,CGW2*.BTC,0.01,OLT05**LKI*5
62.U22,RETAIL,22,CGW*.BDS,0.01,OLT05**LKI*5
62.U23,RETAIL,23,CGW2*.BTC,0.01,OLT05**LKI*5
62.U24,RETAIL,24,CGW*.BDS,0.01,OLT05**LKI*5
62.U25,RETAIL,25,CGW2*.BTC,0.01,OLT05**LKI*5
62.U26,RETAIL,26,CGW*.BDS,0.01,OLT05**LKI*5
62.U27,EBIS,27,CGW2*.BTC,0.018999999,OLT05**LKI*5
62.U28,EBIS,28,CGW*.BDS,0.018999999,OLT05**LKI*5
62.U29,WHOLESALE,29,CGW*.BDS,0.028999999,OLT05**LKI*5
62.U30,WHOLESALE,30,CGW*.MDO,0.028999999,OLT05**LKI*5
62.U31,MOBILE,31,CGW*.BDS,0.039000001,OLT05**LKI*5
62.U32,MOBILE,32,CGW*.MDO,0.039000001,OLT05**LKI*5
62.U33,RETAIL,33,CNGoogle,0.01,OLT05**LKI*5
62.U34,RETAIL,34,CNFacebook,0.01,OLT05**LKI*5
62.U35,RETAIL,35,CNNetflix,0.01,OLT05**LKI*5
62.U36,RETAIL,36,CNConversant,0.01,OLT05**LKI*5
62.U37,EBIS,37,CNGoogle,0.01,OLT05**LKI*5
62.U38,EBIS,38,CNFacebook,0.01,OLT05**LKI*5
62.U39,EBIS,39,CNNetflix,0.01,OLT05**LKI*5
62.U40,EBIS,40,CNConversant,0.01,OLT05**LKI*5
62.U41,WHOLESALE,41,CNGoogle,0.01,OLT05**LKI*5
62.U42,WHOLESALE,42,CNFacebook,0.01,OLT05**LKI*5
62.U43,WHOLESALE,43,CNNetflix,0.01,OLT05**LKI*5
62.U44,WHOLESALE,44,CNConversant,0.01,OLT05**LKI*5
62.U45,MOBILE,45,CNGoogle,0.018999999,OLT05**LKI*5
62.U46,MOBILE,46,CNFacebook,0.018999999,OLT05**LKI*5
62.U47,MOBILE,47,CNNetflix,0.018999999,OLT05**LKI*5
62.U48,MOBILE,48,CNConversant,0.018999999,OLT05**LKI*5
62.U49,RETAIL,49,CNIptv,0.013,OLT05**LKI*5
62.U50,EBIS,50,CNIptv,0.013,OLT05**LKI*5
63.U1,RETAIL,1,CGW2*.BTC,0.023,OLT06**DMO*3
63.U2,RETAIL,2,CGW*.BDS,0.023,OLT06**DMO*3
63.U3,RETAIL,3,CGW*.MDO,0.023,OLT06**DMO*3
63.U4,RETAIL,4,CGW*.PNK,0.023,OLT06**DMO*3
63.U5,RETAIL,5,TEL#_CGW2*.BDS,0.023,OLT06**DMO*3
63.U6,RETAIL,6,TEL#_CGW2**BDS,0.023,OLT06**DMO*3
63.U7,RETAIL,7,TEL#_CGW*.BDS,0.023,OLT06**DMO*3
63.U8,RETAIL,8,CGW2*.BTC,0.023,OLT06**DMO*3
63.U9,RETAIL,9,CGW*.BDS,0.023,OLT06**DMO*3
63.U10,RETAIL,10,CGW2*.BTC,0.023,OLT06**DMO*3
63.U11,RETAIL,11,CGW*.BDS,0.023,OLT06**DMO*3
63.U12,RETAIL,12,CGW2*.BTC,0.023,OLT06**DMO*3
63.U13,RETAIL,13,CGW*.BDS,0.023,OLT06**DMO*3
63.U14,RETAIL,14,CGW*.MDO,0.023,OLT06**DMO*3
63.U15,RETAIL,15,CGW*.PNK,0.023,OLT06**DMO*3
63.U16,RETAIL,16,TEL#_CGW2*.BDS,0.023,OLT06**DMO*3
63.U17,RETAIL,17,TEL#_CGW2**BDS,0.023,OLT06**DMO*3
63.U18,RETAIL,18,TEL#_CGW*.BDS,0.023,OLT06**DMO*3
63.U19,RETAIL,19,CGW2*.BTC,0.023,OLT06**DMO*3
63.U20,RETAIL,20,CGW*.BDS,0.023,OLT06**DMO*3
63.U21,RETAIL,21,CGW2*.BTC,0.023,OLT06**DMO*3
63.U22,RETAIL,22,CGW*.BDS,0.023,OLT06**DMO*3
63.U23,RETAIL,23,CGW2*.BTC,0.023,OLT06**DMO*3
63.U24,RETAIL,24,CGW*.BDS,0.023,OLT06**DMO*3
63.U25,RETAIL,25,CGW2*.BTC,0.023,OLT06**DMO*3
63.U26,RETAIL,26,CGW*.BDS,0.023,OLT06**DMO*3
63.U27,EBIS,27,CGW2*.BTC,0.046999998,OLT06**DMO*3
63.U28,EBIS,28,CGW*.BDS,0.046999998,OLT06**DMO*3
63.U29,WHOLESALE,29,CGW*.BDS,0.07,OLT06**DMO*3
63.U30,WHOLESALE,30,CGW*.MDO,0.07,OLT06**DMO*3
63.U31,MOBILE,31,CGW*.BDS,0.093000002,OLT06**DMO*3
63.U32,MOBILE,32,CGW*.MDO,0.093000002,OLT06**DMO*3
63.U33,RETAIL,33,CNGoogle,0.023,OLT06**DMO*3
63.U34,RETAIL,34,CNFacebook,0.023,OLT06**DMO*3
63.U35,RETAIL,35,CNNetflix,0.023,OLT06**DMO*3
63.U36,RETAIL,36,CNConversant,0.023,OLT06**DMO*3
63.U37,EBIS,37,CNGoogle,0.023,OLT06**DMO*3
63.U38,EBIS,38,CNFacebook,0.023,OLT06**DMO*3
63.U39,EBIS,39,CNNetflix,0.023,OLT06**DMO*3
63.U40,EBIS,40,CNConversant,0.023,OLT06**DMO*3
63.U41,WHOLESALE,41,CNGoogle,0.023,OLT06**DMO*3
63.U42,WHOLESALE,42,CNFacebook,0.023,OLT06**DMO*3
63.U43,WHOLESALE,43,CNNetflix,0.023,OLT06**DMO*3
63.U44,WHOLESALE,44,CNConversant,0.023,OLT06**DMO*3
63.U45,MOBILE,45,CNGoogle,0.046999998,OLT06**DMO*3
63.U46,MOBILE,46,CNFacebook,0.046999998,OLT06**DMO*3
63.U47,MOBILE,47,CNNetflix,0.046999998,OLT06**DMO*3
63.U48,MOBILE,48,CNConversant,0.046999998,OLT06**DMO*3
63.U49,RETAIL,49,CNIptv,0.030999999,OLT06**DMO*3
63.U50,EBIS,50,CNIptv,0.030999999,OLT06**DMO*3
64.U1,RETAIL,1,CGW2*.BTC,0.009,OLT06**LKI*5
64.U2,RETAIL,2,CGW*.BDS,0.009,OLT06**LKI*5
64.U3,RETAIL,3,CGW*.MDO,0.009,OLT06**LKI*5
64.U4,RETAIL,4,CGW*.PNK,0.009,OLT06**LKI*5
64.U5,RETAIL,5,TEL#_CGW2*.BDS,0.009,OLT06**LKI*5
64.U6,RETAIL,6,TEL#_CGW2**BDS,0.009,OLT06**LKI*5
64.U7,RETAIL,7,TEL#_CGW*.BDS,0.009,OLT06**LKI*5
64.U8,RETAIL,8,CGW2*.BTC,0.009,OLT06**LKI*5
64.U9,RETAIL,9,CGW*.BDS,0.009,OLT06**LKI*5
64.U10,RETAIL,10,CGW2*.BTC,0.009,OLT06**LKI*5
64.U11,RETAIL,11,CGW*.BDS,0.009,OLT06**LKI*5
64.U12,RETAIL,12,CGW2*.BTC,0.009,OLT06**LKI*5
64.U13,RETAIL,13,CGW*.BDS,0.009,OLT06**LKI*5
64.U14,RETAIL,14,CGW*.MDO,0.009,OLT06**LKI*5
64.U15,RETAIL,15,CGW*.PNK,0.009,OLT06**LKI*5
64.U16,RETAIL,16,TEL#_CGW2*.BDS,0.009,OLT06**LKI*5
64.U17,RETAIL,17,TEL#_CGW2**BDS,0.009,OLT06**LKI*5
64.U18,RETAIL,18,TEL#_CGW*.BDS,0.009,OLT06**LKI*5
64.U19,RETAIL,19,CGW2*.BTC,0.009,OLT06**LKI*5
64.U20,RETAIL,20,CGW*.BDS,0.009,OLT06**LKI*5
64.U21,RETAIL,21,CGW2*.BTC,0.009,OLT06**LKI*5
64.U22,RETAIL,22,CGW*.BDS,0.009,OLT06**LKI*5
64.U23,RETAIL,23,CGW2*.BTC,0.009,OLT06**LKI*5
64.U24,RETAIL,24,CGW*.BDS,0.009,OLT06**LKI*5
64.U25,RETAIL,25,CGW2*.BTC,0.009,OLT06**LKI*5
64.U26,RETAIL,26,CGW*.BDS,0.009,OLT06**LKI*5
64.U27,EBIS,27,CGW2*.BTC,0.017000001,OLT06**LKI*5
64.U28,EBIS,28,CGW*.BDS,0.017000001,OLT06**LKI*5
64.U29,WHOLESALE,29,CGW*.BDS,0.026000001,OLT06**LKI*5
64.U30,WHOLESALE,30,CGW*.MDO,0.026000001,OLT06**LKI*5
64.U31,MOBILE,31,CGW*.BDS,0.034000002,OLT06**LKI*5
64.U32,MOBILE,32,CGW*.MDO,0.034000002,OLT06**LKI*5
64.U33,RETAIL,33,CNGoogle,0.009,OLT06**LKI*5
64.U34,RETAIL,34,CNFacebook,0.009,OLT06**LKI*5
64.U35,RETAIL,35,CNNetflix,0.009,OLT06**LKI*5
64.U36,RETAIL,36,CNConversant,0.009,OLT06**LKI*5
64.U37,EBIS,37,CNGoogle,0.009,OLT06**LKI*5
64.U38,EBIS,38,CNFacebook,0.009,OLT06**LKI*5
64.U39,EBIS,39,CNNetflix,0.009,OLT06**LKI*5
64.U40,EBIS,40,CNConversant,0.009,OLT06**LKI*5
64.U41,WHOLESALE,41,CNGoogle,0.009,OLT06**LKI*5
64.U42,WHOLESALE,42,CNFacebook,0.009,OLT06**LKI*5
64.U43,WHOLESALE,43,CNNetflix,0.009,OLT06**LKI*5
64.U44,WHOLESALE,44,CNConversant,0.009,OLT06**LKI*5
64.U45,MOBILE,45,CNGoogle,0.017000001,OLT06**LKI*5
64.U46,MOBILE,46,CNFacebook,0.017000001,OLT06**LKI*5
64.U47,MOBILE,47,CNNetflix,0.017000001,OLT06**LKI*5
64.U48,MOBILE,48,CNConversant,0.017000001,OLT06**LKI*5
64.U49,RETAIL,49,CNIptv,0.011,OLT06**LKI*5
64.U50,EBIS,50,CNIptv,0.011,OLT06**LKI*5
65.U1,RETAIL,1,CGW2*.BTC,0.028999999,OLT07**DMO*3
65.U2,RETAIL,2,CGW*.BDS,0.028999999,OLT07**DMO*3
65.U3,RETAIL,3,CGW*.MDO,0.028999999,OLT07**DMO*3
65.U4,RETAIL,4,CGW*.PNK,0.028999999,OLT07**DMO*3
65.U5,RETAIL,5,TEL#_CGW2*.BDS,0.028999999,OLT07**DMO*3
65.U6,RETAIL,6,TEL#_CGW2**BDS,0.028999999,OLT07**DMO*3
65.U7,RETAIL,7,TEL#_CGW*.BDS,0.028999999,OLT07**DMO*3
65.U8,RETAIL,8,CGW2*.BTC,0.028999999,OLT07**DMO*3
65.U9,RETAIL,9,CGW*.BDS,0.028999999,OLT07**DMO*3
65.U10,RETAIL,10,CGW2*.BTC,0.028999999,OLT07**DMO*3
65.U11,RETAIL,11,CGW*.BDS,0.028999999,OLT07**DMO*3
65.U12,RETAIL,12,CGW2*.BTC,0.028999999,OLT07**DMO*3
65.U13,RETAIL,13,CGW*.BDS,0.028999999,OLT07**DMO*3
65.U14,RETAIL,14,CGW*.MDO,0.028999999,OLT07**DMO*3
65.U15,RETAIL,15,CGW*.PNK,0.028999999,OLT07**DMO*3
65.U16,RETAIL,16,TEL#_CGW2*.BDS,0.028999999,OLT07**DMO*3
65.U17,RETAIL,17,TEL#_CGW2**BDS,0.028999999,OLT07**DMO*3
65.U18,RETAIL,18,TEL#_CGW*.BDS,0.028999999,OLT07**DMO*3
65.U19,RETAIL,19,CGW2*.BTC,0.028999999,OLT07**DMO*3
65.U20,RETAIL,20,CGW*.BDS,0.028999999,OLT07**DMO*3
65.U21,RETAIL,21,CGW2*.BTC,0.028999999,OLT07**DMO*3
65.U22,RETAIL,22,CGW*.BDS,0.028999999,OLT07**DMO*3
65.U23,RETAIL,23,CGW2*.BTC,0.028999999,OLT07**DMO*3
65.U24,RETAIL,24,CGW*.BDS,0.028999999,OLT07**DMO*3
65.U25,RETAIL,25,CGW2*.BTC,0.028999999,OLT07**DMO*3
65.U26,RETAIL,26,CGW*.BDS,0.028999999,OLT07**DMO*3
65.U27,EBIS,27,CGW2*.BTC,0.057999998,OLT07**DMO*3
65.U28,EBIS,28,CGW*.BDS,0.057999998,OLT07**DMO*3
65.U29,WHOLESALE,29,CGW*.BDS,0.086999997,OLT07**DMO*3
65.U30,WHOLESALE,30,CGW*.MDO,0.086999997,OLT07**DMO*3
65.U31,MOBILE,31,CGW*.BDS,0.116999999,OLT07**DMO*3
65.U32,MOBILE,32,CGW*.MDO,0.116999999,OLT07**DMO*3
65.U33,RETAIL,33,CNGoogle,0.028999999,OLT07**DMO*3
65.U34,RETAIL,34,CNFacebook,0.028999999,OLT07**DMO*3
65.U35,RETAIL,35,CNNetflix,0.028999999,OLT07**DMO*3
65.U36,RETAIL,36,CNConversant,0.028999999,OLT07**DMO*3
65.U37,EBIS,37,CNGoogle,0.028999999,OLT07**DMO*3
65.U38,EBIS,38,CNFacebook,0.028999999,OLT07**DMO*3
65.U39,EBIS,39,CNNetflix,0.028999999,OLT07**DMO*3
65.U40,EBIS,40,CNConversant,0.028999999,OLT07**DMO*3
65.U41,WHOLESALE,41,CNGoogle,0.028999999,OLT07**DMO*3
65.U42,WHOLESALE,42,CNFacebook,0.028999999,OLT07**DMO*3
65.U43,WHOLESALE,43,CNNetflix,0.028999999,OLT07**DMO*3
65.U44,WHOLESALE,44,CNConversant,0.028999999,OLT07**DMO*3
65.U45,MOBILE,45,CNGoogle,0.057999998,OLT07**DMO*3
65.U46,MOBILE,46,CNFacebook,0.057999998,OLT07**DMO*3
65.U47,MOBILE,47,CNNetflix,0.057999998,OLT07**DMO*3
65.U48,MOBILE,48,CNConversant,0.057999998,OLT07**DMO*3
65.U49,RETAIL,49,CNIptv,0.039000001,OLT07**DMO*3
65.U50,EBIS,50,CNIptv,0.039000001,OLT07**DMO*3
66.U1,RETAIL,1,CGW2*.BTC,0.005,OLT08**DMO*5
66.U2,RETAIL,2,CGW*.BDS,0.005,OLT08**DMO*5
66.U3,RETAIL,3,CGW*.MDO,0.005,OLT08**DMO*5
66.U4,RETAIL,4,CGW*.PNK,0.005,OLT08**DMO*5
66.U5,RETAIL,5,TEL#_CGW2*.BDS,0.005,OLT08**DMO*5
66.U6,RETAIL,6,TEL#_CGW2**BDS,0.005,OLT08**DMO*5
66.U7,RETAIL,7,TEL#_CGW*.BDS,0.005,OLT08**DMO*5
66.U8,RETAIL,8,CGW2*.BTC,0.005,OLT08**DMO*5
66.U9,RETAIL,9,CGW*.BDS,0.005,OLT08**DMO*5
66.U10,RETAIL,10,CGW2*.BTC,0.005,OLT08**DMO*5
66.U11,RETAIL,11,CGW*.BDS,0.005,OLT08**DMO*5
66.U12,RETAIL,12,CGW2*.BTC,0.005,OLT08**DMO*5
66.U13,RETAIL,13,CGW*.BDS,0.005,OLT08**DMO*5
66.U14,RETAIL,14,CGW*.MDO,0.005,OLT08**DMO*5
66.U15,RETAIL,15,CGW*.PNK,0.005,OLT08**DMO*5
66.U16,RETAIL,16,TEL#_CGW2*.BDS,0.005,OLT08**DMO*5
66.U17,RETAIL,17,TEL#_CGW2**BDS,0.005,OLT08**DMO*5
66.U18,RETAIL,18,TEL#_CGW*.BDS,0.005,OLT08**DMO*5
66.U19,RETAIL,19,CGW2*.BTC,0.005,OLT08**DMO*5
66.U20,RETAIL,20,CGW*.BDS,0.005,OLT08**DMO*5
66.U21,RETAIL,21,CGW2*.BTC,0.005,OLT08**DMO*5
66.U22,RETAIL,22,CGW*.BDS,0.005,OLT08**DMO*5
66.U23,RETAIL,23,CGW2*.BTC,0.005,OLT08**DMO*5
66.U24,RETAIL,24,CGW*.BDS,0.005,OLT08**DMO*5
66.U25,RETAIL,25,CGW2*.BTC,0.005,OLT08**DMO*5
66.U26,RETAIL,26,CGW*.BDS,0.005,OLT08**DMO*5
66.U27,EBIS,27,CGW2*.BTC,0.011,OLT08**DMO*5
